date,storage,level,inflow,outflow,inflow_simulated,rain
12/4/2013,41.56,118.81,3235,4470,30.37,0
12/5/2013,41.48,118.75,3802,4470,29.39,0
12/6/2013,41.36,118.65,3235,4470,28.64,0
12/7/2013,41.24,118.55,3234,4469,28.01,0
12/8/2013,41.12,118.45,3228,4463,27.37,0
12/9/2013,41.01,118.36,3351,4444,27.02,0
12/10/2013,40.9,118.27,3351,4444,26.1,0
12/11/2013,40.79,118.18,3351,4444,25.4,0
12/12/2013,40.65,118.07,2968,4344,24.84,0
12/13/2013,40.49,117.94,2594,4237,24.5,0
12/14/2013,40.47,117.92,3561,3659,23.48,0
12/15/2013,40.43,117.89,3699,4214,23.09,0
12/16/2013,40.33,117.8,3145,4214,22.54,0
12/17/2013,40.21,117.7,2906,4114,21.87,0
12/18/2013,40.12,117.63,3221,4013,21.43,0
12/19/2013,40,117.53,2805,4013,20.86,0
12/20/2013,39.88,117.43,2773,3995,20.37,0
12/21/2013,39.87,117.42,2599,2573,19.73,0
12/22/2013,39.85,117.4,2377,2490,19.28,0
12/23/2013,39.69,117.27,2351,3988,18.77,0
12/24/2013,39.52,117.13,2212,3988,17.94,0
12/25/2013,39.29,116.93,1694,4282,16.64,0
12/26/2013,39.04,116.72,1578,4263,15.2,0
12/27/2013,38.84,116.55,1873,4016,14.46,0
12/28/2013,38.73,116.45,1984,3177,14.05,0
12/29/2013,38.67,116.4,1981,2496,13.34,0
12/30/2013,38.63,116.37,1875,1120,12.64,0
12/31/2013,38.61,116.35,1885,1994,12.02,0
1/1/2014,38.58,116.33,1885,1994,11.41,0
1/2/2014,38.55,116.3,1550,1782,7.764,0
1/3/2014,38.49,116.25,1547,1644,6.607,0
1/4/2014,38.49,116.25,1547,1644,6.338,0
1/5/2014,38.48,116.24,1154,1115,5.072,0
1/6/2014,38.47,116.23,625,586,3.8,0
1/7/2014,38.48,116.24,896,586,3.815,0
1/8/2014,38.5,116.26,1032,586,3.854,0
1/9/2014,38.55,116.3,1303,586,4.165,0
1/10/2014,38.61,116.35,1438,586,3.827,0
1/11/2014,38.56,116.31,1300,1416,3.36,0
1/12/2014,38.35,116.13,984,3247,3.364,0
1/13/2014,38.12,115.93,1228,3247,3.242,0
1/14/2014,37.89,115.73,1249,3727,1.651,0
1/15/2014,37.6,115.48,1077,1011,1.663,0
1/16/2014,37.26,115.18,400,536,1.864,0
1/17/2014,36.98,114.93,568,536,2.059,0.069640785
1/18/2014,36.71,114.69,737,536,2.151,0
1/19/2014,36.44,114.45,657,970,2.28,0
1/20/2014,36.21,114.24,1029,954,2.113,0
1/21/2014,35.94,114,903,771,1.494,0
1/22/2014,35.62,113.71,531,839,1.628,0
1/23/2014,35.33,113.44,875,930,1.659,0
1/24/2014,35.03,113.17,863,918,1.508,0
1/25/2014,34.73,112.89,763,913,1.428,0
1/26/2014,34.46,112.64,865,648,1.405,0
1/27/2014,34.19,112.39,562,394,1.522,0
1/28/2014,34.12,112.32,496,382,1.272,0
1/29/2014,34.12,112.32,580,382,1.387,0
1/30/2014,34.1,112.3,333,382,1.174,0
1/31/2014,34.07,112.27,210,382,1.145,0
2/1/2014,34.05,112.25,333,382,0.972,0
2/2/2014,34.01,112.22,209,382,0.9382,0
2/3/2014,33.99,112.2,333,382,0.8675,0
2/4/2014,33.97,112.18,333,382,0.8826,0
2/5/2014,33.95,112.16,333,382,0.8987,0
2/6/2014,33.92,112.13,209,382,0.7432,0
2/7/2014,33.78,112,710,382,0.7028,0
2/8/2014,33.51,111.74,569,874,0.7191,0
2/9/2014,33.21,111.45,420,1012,0.8032,0
2/10/2014,32.89,111.15,438,1151,0.8025,0
2/11/2014,32.57,110.84,354,1144,0.7522,0
2/12/2014,32.22,110.49,403,1128,0.7,0
2/13/2014,31.85,110.13,277,1120,0.7614,0
2/14/2014,31.48,109.76,216,1112,0.6903,0
2/15/2014,31.11,109.39,236,1097,0.7576,0
2/16/2014,30.75,109.02,228,1089,0.7385,0
2/17/2014,31.11,109.39,236,1097,0.6835,0
2/18/2014,30.01,108.26,199,1073,0.74,0
2/19/2014,29.62,107.86,252,1263,0.6344,0
2/20/2014,29.24,107.45,200,1252,0.4958,0
2/21/2014,28.85,107.04,195,1247,0.6721,0
2/22/2014,28.47,106.63,285,1241,1.1,0.546995584
2/23/2014,28.08,106.21,178,1231,0.5835,0
2/24/2014,27.7,105.79,220,1220,0.9892,0
2/25/2014,27.55,105.62,219,615,0.6009,0
2/26/2014,27.49,105.56,214,665,0.5461,0.235383689
2/27/2014,27.44,105.5,264,715,0.5732,0
2/28/2014,27.37,105.43,157,713,0.5151,0.262093067
3/1/2014,27.34,105.39,167,410,1.205,0
3/2/2014,27.3,105.35,167,410,1.326,1.495291144
3/3/2014,27.27,105.31,177,409,1.345,0.01088042
3/4/2014,27.23,105.27,177,409,1.254,2.197794418
3/5/2014,27.19,105.23,177,409,1.381,0.16080187
3/6/2014,27.16,105.19,177,409,0.9507,0.514671842
3/7/2014,27.12,105.15,177,409,50.84,0.040646769
3/8/2014,27.1,105.12,281,409,12.21,4.716357298
3/9/2014,27.06,105.08,177,409,4.646,0.009648201
3/10/2014,27.02,105.04,177,409,3.231,0.803550926
3/11/2014,26.99,105,177,409,2.046,0
3/12/2014,26.85,104.84,240,805,1.675,0
3/13/2014,26.55,104.5,189,1204,1.358,0
3/14/2014,26.21,104.11,178,1201,1.341,0
3/15/2014,25.82,103.66,143,1196,1.082,0
3/16/2014,25.43,103.21,164,1190,1.074,0
3/17/2014,25.04,102.75,129,1184,0.9521,0
3/18/2014,24.65,102.28,179,1281,0.7434,0
3/19/2014,24.25,101.79,135,1381,0.9098,0
3/20/2014,,,,,0.6308,0
3/21/2014,23.44,100.79,149,1375,0.813,0
3/22/2014,23.03,100.28,123,1374,0.7087,0
3/23/2014,22.63,99.77,172,1371,0.6697,0.854775786
3/24/2014,22.23,99.25,143,1368,0.7061,0.085842796
3/25/2014,21.82,98.72,117,1367,0.6455,0
3/26/2014,21.42,98.19,171,4672,0.7342,0
3/27/2014,21.02,97.65,164,4672,0.6118,0
3/28/2014,20.64,97.13,175,4471,0.5338,0
3/29/2014,20.35,96.72,169,3470,0.6069,0
3/30/2014,20.05,96.3,115,3469,0.5495,0
3/31/2014,20.01,96.25,115,413,0.3979,0
4/1/2014,19.98,96.2,115,413,0.5184,0
4/2/2014,19.94,96.15,196,413,0.835,7.805371615
4/3/2014,19.91,96.1,156,413,0.8097,0.863478413
4/4/2014,19.87,96.05,156,413,0.4371,0
4/5/2014,19.83,96,156,413,0.4228,0
4/6/2014,19.8,95.95,163,413,0.7452,0
4/7/2014,19.77,95.9,162,413,0.1885,0
4/8/2014,19.72,95.83,101,412,0.3522,0
4/9/2014,19.66,95.75,121,612,3.25,5.769573598
4/10/2014,19.61,95.67,121,412,1.204,2.638725578
4/11/2014,19.55,95.59,121,612,1.291,3.975443992
4/12/2014,19.33,95.27,167,1590,1.359,2.814302956
4/13/2014,18.94,94.7,193,4565,2.106,0.941736152
4/14/2014,18.54,94.12,167,4562,1.829,0.971020876
4/15/2014,18.15,93.53,184,4561,1.755,10.22890859
4/16/2014,17.76,92.93,146,4560,1.836,2.605019664
4/17/2014,17.36,92.31,103,4559,1.946,0.482133433
4/18/2014,16.97,91.69,165,4558,1.883,3.971938403
4/19/2014,16.58,91.06,162,4557,2.097,10.81973178
4/20/2014,16.17,90.39,162,4722,2.089,2.172531134
4/21/2014,15.77,89.71,151,4713,1.974,0.132279649
4/22/2014,15.36,89.02,153,4705,1.53,0
4/23/2014,14.96,88.31,141,4697,1.388,0
4/24/2014,14.55,87.59,148,4689,1.21,0
4/25/2014,14.15,86.86,156,4677,1.784,0
4/26/2014,15.36,89.02,153,4705,1.774,0.079374209
4/27/2014,13.35,85.35,170,4655,1.611,4.997776662
4/28/2014,12.96,84.58,191,4644,1.524,3.052004017
4/29/2014,12.92,84.5,175,527,1.113,0.790058374
4/30/2014,12.88,84.42,175,527,1.501,1.645836785
5/1/2014,12.83,84.34,175,527,1.6,4.227664813
5/2/2014,12.79,84.26,180,526,3.914,11.05079671
5/3/2014,12.75,84.18,160,526,2.668,27.55684733
5/4/2014,12.71,84.1,180,526,2.445,10.71918471
5/5/2014,12.67,84.02,180,526,2.33,3.091767142
5/6/2014,12.63,83.94,188,526,1.663,0.462003842
5/7/2014,12.59,83.86,189,525,2.36,0.778521018
5/8/2014,12.56,83.79,246,525,2.486,2.926918938
5/9/2014,12.55,83.78,507,525,348.5,59.31640053
5/10/2014,12.56,83.8,657,425,80.44,0.601025454
5/11/2014,12.58,83.84,771,425,27.98,1.286799412
5/12/2014,12.66,84,1453,425,12.68,4.010041975
5/13/2014,12.74,84.15,1427,426,7.125,0
5/14/2014,12.8,84.27,1252,426,4.506,0
5/15/2014,0,&nbsp;,&nbsp;,0,3.373,0
5/16/2014,12.36,83.38,1109,4631,2.68,0.040646769
5/17/2014,12.04,82.73,899,4429,2.303,0
5/18/2014,11.74,82.1,1070,4427,2.679,10.29573512
5/19/2014,11.42,81.4,777,4424,2.431,1.498041729
5/20/2014,11.09,80.68,734,4421,154.4,0.441516985
5/21/2014,10.75,79.92,641,4510,36.58,2.693784264
5/22/2014,10.39,79.1,524,4587,13.14,1.256703502
5/23/2014,10.04,78.26,523,4522,6.634,3.702052223
5/24/2014,9.69,77.4,516,4507,4.259,1.415097125
5/25/2014,9.33,76.52,520,4496,2.781,0
5/26/2014,8.99,75.64,477,4342,1.981,0
5/27/2014,8.67,74.79,470,4091,1.933,0.031423765
5/28/2014,8.39,74.04,160,3574,101.2,4.314292679
5/29/2014,8.18,73.44,477,2875,49.78,14.67587391
5/30/2014,7.97,72.84,374,2745,15.49,6.462266011
5/31/2014,7.86,72.52,380,1574,7.416,5.010384398
6/1/2014,7.77,72.28,304,1201,58.19,11.02603563
6/2/2014,7.69,72.05,357,1200,16.32,0
6/3/2014,7.64,71.88,610,1206,261,28.71478327
6/4/2014,7.63,71.85,511,563,63.11,0
6/5/2014,7.63,71.86,451,347,24.16,0.828442613
6/6/2014,7.64,71.88,490,348,12.23,3.625019774
6/7/2014,7.65,71.92,568,348,7.658,1.870720026
6/8/2014,7.66,71.96,567,348,5.582,0.226765126
6/9/2014,7.68,72,567,348,5.083,1.69511497
6/10/2014,7.7,72.06,656,349,4.778,1.554286599
6/11/2014,7.72,72.13,696,349,4.731,3.015755627
6/12/2014,7.74,72.19,656,349,4.846,1.835753258
6/13/2014,7.76,72.25,656,349,5.069,1.699822559
6/14/2014,7.78,72.3,617,350,5.124,0.704360019
6/15/2014,7.8,72.36,657,350,5.514,0.705437178
6/16/2014,7.82,72.41,617,350,5.755,0.249338016
6/17/2014,7.84,72.46,618,351,5.892,3.706722217
6/18/2014,7.85,72.5,574,351,17.57,2.737442721
6/19/2014,7.86,72.53,534,351,67.03,11.99120309
6/20/2014,7.87,72.57,574,351,156.3,21.38531183
6/21/2014,8.2,73.5,4203,356,103.3,8.325548902
6/22/2014,9.13,76,12085,1266,146,6.257251439
6/23/2014,9.97,78.1,12084,2253,46.19,0.888051709
6/24/2014,10.7,79.8,10842,2393,25.45,0.156653471
6/25/2014,11.08,80.65,6937,2480,19.66,0.208905533
6/26/2014,11.28,81.1,4953,2520,17.56,0.094091776
6/27/2014,11.35,81.25,2953,2066,16.64,0
6/28/2014,11.35,81.25,2042,1957,16.97,0.179393229
6/29/2014,11.33,81.21,1974,2103,17.98,0.988207933
6/30/2014,11.29,81.13,1758,2101,17.67,0.341206057
7/1/2014,11.26,81.05,1756,2099,19.17,9.647391912
7/2/2014,11.25,81.03,6474,2098,20.66,11.3427378
7/3/2014,11.23,81,6647,2097,19.52,0.036000744
7/4/2014,11.22,80.98,6825,2097,19.84,0.010285927
7/5/2014,11.23,81,7021,2097,20.9,2.181704434
7/6/2014,11.3,81.15,7021,2098,33.98,8.637037436
7/7/2014,11.46,81.5,7475,347,23.74,0.649732951
7/8/2014,11.57,81.73,7618,350,22.23,1.427229996
7/9/2014,11.66,81.92,301,351,21.79,0.940936409
7/10/2014,11.74,82.1,302,352,29.84,3.49831361
7/11/2014,11.85,82.32,303,353,56.33,10.70765072
7/12/2014,11.93,82.5,305,355,45.44,5.425436072
7/13/2014,12.1,82.85,306,356,163.3,26.62587557
7/14/2014,12.59,83.85,310,360,347.8,22.29129973
7/15/2014,14.04,86.65,1453,1503,307.2,22.4809532
7/16/2014,15.58,89.4,24579,6602,208.4,11.30067968
7/17/2014,16.73,91.3,25747,12423,133.1,8.208560071
7/18/2014,18.2,93.6,27506,10381,68.64,7.586427915
7/19/2014,19.76,95.9,29190,10964,71.46,22.37269651
7/20/2014,21.02,97.65,26211,11525,59.77,17.0683886
7/21/2014,22.61,99.75,24649,6138,89.53,7.415284439
7/22/2014,24.75,102.4,26167,1340,117.2,11.72328107
7/23/2014,27.17,105.2,33132,200,243.1,11.44820545
7/24/2014,29.19,107.4,30129,200,330,17.25789695
7/25/2014,31.52,109.8,34956,200,181.3,6.687848742
7/26/2014,33.31,111.55,32359,200,112.2,6.077884356
7/27/2014,34.42,112.6,25656,200,90.81,4.293416175
7/28/2014,34.85,113,17941,200,68.06,4.560580611
7/29/2014,35.55,113.65,18797,200,62.35,3.454751105
7/30/2014,35.94,114,12548,7974,60.32,5.138901437
7/31/2014,36.33,114.35,12730,8049,113,13.01460711
8/1/2014,36.72,114.7,13977,9297,398.6,23.92931193
8/2/2014,38.49,116.25,30191,9517,213.2,12.95042857
8/3/2014,40.87,118.25,44163,16423,123.2,8.680397314
8/4/2014,42.1,119.25,34617,20181,115.1,6.123837084
8/5/2014,44.98,121.5,46964,13514,274.9,15.67370478
8/6/2014,48.34,124,47057,7986,291.9,17.32092921
8/7/2014,49.45,124.8,43058,29930,242.9,25.22885061
8/8/2014,49.24,124.65,58945,61157,123.5,4.562487764
8/9/2014,47.86,123.65,48881,64709,102.8,4.450036622
8/10/2014,47.65,123.5,29045,31213,89.26,4.517310919
8/11/2014,48.4,124.05,16115,7196,86.02,1.206173671
8/12/2014,49.17,124.6,15166,6075,219.9,11.48041056
8/13/2014,49.45,124.8,11355,7917,116.3,0.902133312
8/14/2014,49.45,124.8,12269,12062,96.7,2.162294123
8/15/2014,49.45,124.8,17335,17127,91.42,4.321335462
8/16/2014,49.45,124.8,11909,11701,89.38,0.235320761
8/17/2014,49.33,124.71,7382,8628,89.22,0.228464842
8/18/2014,49.17,124.6,4606,6175,89.27,1.679348767
8/19/2014,49.21,124.63,6868,6175,254.2,25.36516603
8/20/2014,49.17,124.6,5882,6175,126.7,1.171858956
8/21/2014,49.03,124.5,4751,6175,102.4,5.765264013
8/22/2014,48.8,124.33,3621,6175,111.1,4.071702768
8/23/2014,48.49,124.11,2813,6175,346.4,11.25559916
8/24/2014,48.25,123.94,3662,6161,162.5,2.958363757
8/25/2014,48.1,123.83,4569,6119,115.1,1.511430446
8/26/2014,47.83,123.63,3146,6119,101.5,1.312112161
8/27/2014,47.52,123.4,2659,6107,96.48,0.642725428
8/28/2014,47.15,123.13,1989,6069,94.68,2.183073318
8/29/2014,46.77,122.85,1906,6057,93.85,4.257672165
8/30/2014,46.43,122.6,2332,6018,177.1,8.441102175
8/31/2014,46.19,122.42,3405,6007,258.2,15.01759008
9/1/2014,46.34,122.53,7857,5985,224.9,10.14001144
9/2/2014,47.43,123.34,18885,6031,242.7,18.05696761
9/3/2014,48.89,124.4,23227,6121,135.8,3.342840398
9/4/2014,49.45,124.8,19283,12615,110.9,7.709636675
9/5/2014,49.45,124.8,17435,17227,102.8,4.17542218
9/6/2014,49.45,124.8,17435,17227,99.99,2.540897408
9/7/2014,49.45,124.8,15133,14925,99.07,7.284115747
9/8/2014,49.45,124.8,10067,9859,99.07,0.488459274
9/9/2014,49.45,124.8,12830,12622,102.1,3.180217473
9/10/2014,49.45,124.8,15593,15385,98.78,0.244185993
9/11/2014,49.45,124.8,12830,12622,101.8,1.351490598
9/12/2014,49.45,124.8,7304,7096,98.32,0
9/13/2014,49.45,124.8,6383,6175,96.98,0.074915838
9/14/2014,49.45,124.8,6383,6175,96.49,1.190555695
9/15/2014,49.45,124.8,6383,6175,95.78,0.793202553
9/16/2014,49.45,124.8,6383,6175,94.96,3.91316133
9/17/2014,49.42,124.78,6060,6175,94.42,0.716194117
9/18/2014,49.34,124.72,5414,6175,93.29,0.055865198
9/19/2014,49.2,124.62,4768,6175,92.05,0.307900647
9/20/2014,49.03,124.5,4445,6175,91.47,5.423264662
9/21/2014,48.87,124.38,4445,6175,90.58,4.182628393
9/22/2014,48.66,124.23,3960,6175,89.26,0
9/23/2014,48.47,124.1,4283,6175,433.4,34.74808275
9/24/2014,48.54,124.15,7116,6100,219.3,16.28246005
9/25/2014,49.45,124.8,15735,5027,141.6,27.4430657
9/26/2014,49.45,124.8,14358,14151,181.3,35.65736427
9/27/2014,49.45,124.8,19807,19600,139.5,5.819619641
9/28/2014,49.45,124.8,14139,13930,103.5,0.358104383
9/29/2014,49.45,124.8,8076,7867,152.4,29.25107143
9/30/2014,49.45,124.8,6810,6601,104.7,7.402551121
10/1/2014,49.45,124.8,11415,11206,98,2.247130668
10/2/2014,49.45,124.8,10657,10400,91.85,0
10/3/2014,49.45,124.8,6283,6025,89.36,0
10/4/2014,49.45,124.8,6283,6025,88.67,0.619423926
10/5/2014,49.45,124.8,6283,6025,87.69,1.329362661
10/6/2014,49.33,124.71,226,6100,756,23.19590458
10/7/2014,49.31,124.69,225,6000,240.2,15.446252
10/8/2014,49.4,124.76,7723,6175,139.1,11.57968479
10/9/2014,49.45,124.8,5212,4309,106.9,9.596509755
10/10/2014,49.45,124.8,7628,7371,94.79,4.473033416
10/11/2014,49.45,124.8,11732,11476,89.54,5.223896017
10/12/2014,49.45,124.8,12653,12397,160.1,3.637524083
10/13/2014,49.45,124.8,12653,12397,101.9,6.307403583
10/14/2014,49.45,124.8,8048,7792,89.62,0
10/15/2014,49.45,124.8,5285,5029,85.97,0
10/16/2014,49.38,124.75,4478,5029,94.89,1.766909962
10/17/2014,49.26,124.66,1990,3187,85.28,0.361337307
10/18/2014,49.13,124.57,3579,4777,171.6,5.517222727
10/19/2014,49.06,124.52,4225,4777,108.8,4.165118093
10/20/2014,49.05,124.51,4571,4477,90.54,3.913743767
10/21/2014,49.05,124.51,4433,4177,103.3,4.295147002
10/22/2014,49.02,124.49,4109,4177,98.78,2.713296045
10/23/2014,49.01,124.48,4271,4177,85.82,2.939399671
10/24/2014,48.88,124.39,2979,4177,159.7,4.691523017
10/25/2014,48.8,124.33,3463,4177,99.47,5.256073687
10/26/2014,48.89,124.4,5314,3679,146.8,10.20703362
10/27/2014,49.07,124.53,6284,4177,121.4,10.8564906
10/28/2014,49.35,124.73,7663,4177,141.2,13.78125008
10/29/2014,49.45,124.8,5152,3773,97.11,1.097846609
10/30/2014,49.45,124.8,4275,4019,87.72,0
10/31/2014,49.45,124.8,4275,4019,83.93,0
11/1/2014,49.45,124.8,3354,3098,82.93,0
11/2/2014,49.45,124.8,2385,2177,82.04,0.077377789
11/3/2014,49.45,124.8,2385,2177,81.35,1.182224274
11/4/2014,49.45,124.8,2385,2177,80.3,0
11/5/2014,49.45,124.8,2385,2177,79.49,0
11/6/2014,49.41,124.77,2276,2552,78.63,0
11/7/2014,49.31,124.7,2006,2927,77.87,0
11/8/2014,49.2,124.62,1845,2927,77.03,0
11/9/2014,49.07,124.53,1603,2927,76.45,0
11/10/2014,48.94,124.43,1522,2927,75.18,0
11/11/2014,48.8,124.33,1672,3027,74.13,0.050334077
11/12/2014,48.49,124.11,1683,5027,73.35,2.798690355
11/13/2014,48.2,123.9,1897,5013,72.22,0.140953143
11/14/2014,47.91,123.69,1854,4971,71.59,1.131937537
11/15/2014,47.62,123.48,1842,4959,70.52,3.641372514
11/16/2014,47.35,123.28,1963,4921,69.11,0
11/17/2014,47.06,123.07,1804,4921,67.91,0
11/18/2014,46.78,122.86,1811,4884,66.83,0
11/19/2014,46.5,122.65,1820,4870,65.91,0
11/20/2014,46.23,122.45,1964,4859,64.52,0
11/21/2014,45.95,122.24,1775,4825,63.76,0
11/22/2014,45.66,122.02,1620,4825,62.24,0
11/23/2014,45.38,121.81,1803,4795,61.42,0
11/24/2014,45.11,121.6,1798,4776,60.31,0
11/25/2014,44.83,121.39,1788,4774,58.78,0
11/26/2014,44.56,121.18,1758,4744,57.58,0
11/27/2014,44.28,120.97,1757,4734,56.43,0
11/28/2014,44.03,120.77,1681,4455,55.72,0
11/29/2014,43.77,120.57,1681,4455,54.63,0
11/30/2014,43.52,120.37,1654,4455,53.12,0
12/1/2014,43.26,120.17,1631,4419,52.4,0
12/2/2014,43.26,120.17,1631,4419,51.39,0
12/3/2014,42.75,119.77,1674,4384,49.82,0
12/4/2014,42.44,119.52,1694,5130,48.8,0
12/5/2014,42.14,119.28,1816,5108,47.84,0
12/6/2014,41.87,119.06,2099,5100,46.8,0
12/7/2014,41.58,118.83,1984,5078,45.77,0
12/8/2014,41.3,118.6,1994,5070,44.99,0.373306529
12/9/2014,41.03,118.38,2117,5051,44.07,0.584590107
12/10/2014,41.03,118.38,2117,5051,43.12,0
12/11/2014,40.76,118.16,4789,4747,43.55,16.4538216
12/12/2014,40.91,118.28,6334,4449,41.57,0.251610198
12/13/2014,41.01,118.36,5767,4449,40.38,0.380999841
12/14/2014,41.12,118.45,5909,4449,39.45,5.410932248
12/15/2014,41.21,118.53,5774,4456,39.75,0.090468479
12/16/2014,41.3,118.6,5650,4474,37.74,2.414167261
12/17/2014,41.35,118.64,5225,4474,36.69,0
12/18/2014,41.39,118.67,5083,4474,35.75,0
12/19/2014,41.31,118.61,3808,4474,35.26,0
12/20/2014,41.22,118.53,3510,4474,34.39,0
12/21/2014,41.09,118.43,3596,4846,33.14,0
12/22/2014,40.99,118.35,3873,4839,32.33,0
12/23/2014,40.87,118.25,3590,4839,31.49,0
12/24/2014,40.77,118.17,3624,4589,30.74,0
12/25/2014,40.66,118.08,3482,4589,29.98,0
12/26/2014,40.57,118,3334,4289,29.21,0
12/27/2014,40.52,117.96,3877,4267,28.44,0
12/28/2014,40.42,117.88,3315,4259,27.77,0
12/29/2014,40.29,117.77,2899,4259,27.07,0
12/30/2014,40.09,117.6,2472,4664,26.73,0.071811281
12/31/2014,40.09,117.6,2472,4664,26.04,0.036418155
1/1/2015,43.26,120.17,1631,4419,25.09,0
1/2/2015,39.88,117.43,1819,807,24.38,0.113382563
1/3/2015,39.96,117.49,1644,632,23.7,0
1/4/2015,40.04,117.56,1802,651,23.11,0
1/5/2015,40.09,117.6,1392,657,22.44,0
1/6/2015,40.12,117.63,1253,657,21.89,0
1/7/2015,40.16,117.66,1253,657,21.32,0
1/8/2015,40.21,117.7,1392,657,20.82,0
1/9/2015,40.24,117.73,1253,657,20.17,0
1/10/2015,40.29,117.77,1392,658,19.64,0
1/11/2015,40.3,117.78,977,658,19.04,0
1/12/2015,40.07,117.59,1859,4314,18.65,0
1/13/2015,39.78,117.34,1009,4288,17.52,0
1/14/2015,39.49,117.1,1140,4288,16.47,0
1/15/2015,39.17,116.83,758,4270,14.46,0
1/16/2015,38.83,116.54,510,4263,13.66,0
1/17/2015,38.15,116.81,550,4250,12.79,0
1/18/2015,38.08,115.9,594,4737,12.24,0
1/19/2015,37.71,115.57,510,4722,11.05,0
1/20/2015,37.43,115.33,1435,4456,7.306,0
1/21/2015,37.18,115.11,1445,4201,6.411,1.248910651
1/22/2015,36.91,114.87,1214,4196,5.143,0
1/23/2015,36.61,114.6,843,4181,4.437,0
1/24/2015,36.27,114.3,949,4675,4.401,0
1/25/2015,35.96,114.02,1193,4660,3.962,0
1/26/2015,35.67,113.76,1505,4645,3.782,0
1/27/2015,35.5,113.6,906,2776,3.26,0
