,observed data from cwc,,,,simulations from SWAT hydrological model,,,,,,,
date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,precipitation,simulated evapotranspiration,simulated storage,precipitation,Evapotranspiration,Soil Moisture
 (mm/dd/yyyy),TMC,ft,cumecs,cumecs,cumecs,cumecs,cubic meter,cubic meter,TMC,mm/day,mm/day,mm/day
1/5/2020,45.03,121.54,22.59936,34.21056,253.9,252.2,0,143000,23.0251627,0,0,123
1/6/2020,44.96,121.49,18.01152,33.92736,250.2,248.6,0,135200,23.0251627,0,0,123
1/7/2020,44.9,121.44,17.16192,33.07776,243.2,240.6,0,143100,23.02869417,0,0,123
1/8/2020,44.82,121.38,12.85728,33.04944,240.7,239.2,0,129400,23.02869417,0,0,123
1/9/2020,44.74,121.32,12.85728,33.04944,237.8,236.2,0,142800,23.02869417,0,0,123
1/10/2020,44.66,121.26,12.85728,33.04944,235.3,232.7,0,136000,23.03222564,0,0,123
1/11/2020,44.6,121.21,17.1336,33.04944,231.5,229.7,0,149400,23.03222564,0,0,123
1/12/2020,44.53,121.16,17.1336,33.04944,228.7,225.7,0,166300,23.0357571,0,0,123
1/13/2020,44.45,121.1,12.85728,33.04944,227.2,225.3,0,165400,23.0357571,0,0,123
1/14/2020,44.29,120.97,10.53504,60.51984,225.2,222.6,0,136200,23.0357571,0,0,123
1/15/2020,43.9,120.67,8.0712,128.51616,222.2,220.2,0,173100,23.0357571,0,0,123
1/16/2020,43.52,120.37,7.75968,128.20464,220.2,217.5,0,151400,23.03928857,0,0,123
1/17/2020,43.14,120.08,12.1776,128.856,217.1,215.5,0,137000,23.03928857,0,0,123
1/18/2020,42.78,119.79,11.83776,126.67536,215,213.5,0,130800,23.03928857,0,0,123
1/19/2020,42.43,119.51,9.28896,119.31216,211.6,209,0,141600,23.04282004,0,0,123
1/20/2020,42.1,119.25,9.74208,111.5808,209.2,207.3,0,159300,23.04282004,0,0,123
1/21/2020,41.79,119,9.40224,107.07792,207.5,206,0,129000,23.04282004,0,0,123
1/22/2020,41.51,118.77,17.47344,105.01056,203.3,200.7,0,139300,23.0463515,0,0,123
